FL089_WCRs1,656801.31,5170417.65,piezometer
FL090_WCRs1,665839.24,5158380.04,piezometer
FL095_WCRs2,651537.36,5168941.21,piezometer
FL096_WCRs1,661103.99,5174138.87,piezometer
FL101_WCRs1,658783.36,5156588.24,piezometer
FL102_WCRs1,660449.12,5144272.23,piezometer
FN385_WCRs1,669117.46,5163945.64,piezometer
FO176_WCRs1,661884.05,5146047.35,piezometer
FO178_WCRs1,657975.07,5142752.37,piezometer
FQ151_WCRs1,677604.1,5134551.12,piezometer
FQ152_WCRs2,681272.98,5130783.12,piezometer
FQ153_WCRs2,678910.72,5132786.68,piezometer
FQ155_WCRs2,677474.93,5131221.75,piezometer
FQ156_WCRs1,678997.57,5130302.71,piezometer
FQ159_WCRs1,686155.94,5136530.38,piezometer
FQ161_WCRs1,686818.28,5138640.23,piezometer
FQ163_WCRs1,680343.21,5133284.42,piezometer
FQ165_WCRs2,681887.31,5136364.87,piezometer
FQ166_WCRs1,700735.35,5139685.47,piezometer
FQ169_WCRs2,676273.79,5134849.4,piezometer
FQ170_WCRs1,677208.88,5134226.84,piezometer
FQ173_WCRs1,675716.21,5134533.86,piezometer
FQ564_WCRs2,685662.82,5127638.57,piezometer
FS802_WCRs1,683917.4,5137821.19,piezometer
FT315_WCRs1,700630.62,5153985.2,piezometer
FT327_WCRs2,691758.19,5148584.68,piezometer
FU871_WCRs1,682337.07,5136209.8,piezometer
FV073_WCRs2,702794.15,5152382.15,piezometer
FW586_WCRs2,696609.74,5158517.65,piezometer
FY509_WCRs2,686404.3,5129011.76,piezometer
FY997_WCRs2,683361.16,5125306.18,piezometer
GD023_WCRs2,666945.8,5139609.57,piezometer
GD039_WCRs1,672298.42,5138494.43,piezometer
GD067_WCRs1,670571.17,5141713.46,piezometer
GD069_WCRs1,659543.92,5154350.41,piezometer
GD070_WCRs2,703686.52,5154653.92,piezometer
GD141_WCRs2,653882.27,5130016.6,piezometer
GD151_WCRs1,650199.54,5151415.4,piezometer
GD152_WCRs1,662463.46,5154052.21,piezometer
GD153_WCRs1,663269.36,5156646.19,piezometer
GD154_WCRs1,662977.07,5149326.48,piezometer
GD155_WCRs1,661562.22,5146018.63,piezometer
GD156_WCRs1,684266,5138638.16,piezometer
GD157_WCRs1,664769.87,5121660.66,piezometer
GD158_WCRs1,655982.06,5142687.69,piezometer
GD510_WCRs1,680751.14,5120496.45,piezometer
GD511_WCRs1,687722.68,5139985.75,piezometer
GD673_WCRs1,665322.37,5122317.49,piezometer
GD674_WCRs1,657861.64,5159553.37,piezometer
GD675_WCRs1,660379.94,5150783.32,piezometer
GD676_WCRs1,660463.7,5151949.8,piezometer
GD677_WCRs1,656887.72,5156356.41,piezometer
GD857_WCRs2,691225.24,5150875.88,piezometer
GD860_WCRs2,670648.35,5139426.16,piezometer
GF879_WCRs1,653025.39,5167362.36,piezometer
GF881_WCRs1,652908.21,5167268.12,piezometer
GL251_WCRs1,663510.49,5155171.98,piezometer
GL253_WCRs1,661072.88,5154921.01,piezometer
GL255_WCRs1,659853.25,5160265.35,piezometer
GL259_WCRs1,660754.96,5160878.52,piezometer
GL508_WCRs1,665376.13,5157544.97,piezometer
GT422_WCRs2,696298.46,5159021.71,piezometer
GT423_WCRs1,696193.39,5159358.98,piezometer
GT432_WCRs2,708646.45,5127489.88,piezometer
GU924_WCRs1,660733.09,5143900.46,piezometer
GU937_WCRs1,660359.21,5160627.4,piezometer
GU940_WCRs1,678575.25,5136418.87,piezometer
GU945_WCRs1,660542.75,5155009.98,piezometer
GZ827_WCRs1,687334.81,5128176.3,piezometer
HC955_WCRs1,682891.91,5121229.88,piezometer
HI921_WCRs2,671756.53,5140480.12,piezometer
HJ463_WCRs1,654049.53,5169681.55,piezometer
HK001_WCRs1,661445.57,5137507.51,piezometer
HK160_WCRs1,708226.49,5128084.66,piezometer
HK226_WCRs2,670934.96,5139139.42,piezometer
HK296_WCRs1,654019.22,5141018.04,piezometer
HK299_WCRs1,650516.16,5151391.88,piezometer
HK300_WCRs1,649796.36,5151437.79,piezometer
HK421_WCRs1,708321.56,5126708.41,piezometer
HO283_WCRs1,681837.61,5137763.13,piezometer
HO284_WCRs1,681858.3,5137758.65,piezometer
HO285_WCRs1,681861.62,5137746.03,piezometer
HO293_WCRs1,681240.69,5135710.23,piezometer
HO294_WCRs1,681266.79,5135769.18,piezometer
HO304_WCRs1,652792.48,5134894.01,piezometer
HP517_WCRs1,658512.04,5173437.1,piezometer
HP528_WCRs1,657800.55,5159385.69,piezometer
HP556_WCRs1,662119.01,5157747.17,piezometer
HP558_WCRs1,667332,5161514.9,piezometer
HP559_WCRs1,664641.96,5155073.49,piezometer
HP560_WCRs1,664657.51,5162951.48,piezometer
HR238_WCRs1,661565.02,5171921.08,piezometer
HV215_WCRs1,655144.87,5160727.75,piezometer
HV216_WCRs1,654294.61,5160554.67,piezometer
HV222_WCRs1,650048.25,5160750.26,piezometer
HV223_WCRs1,652063.72,5160214.27,piezometer
HV224_WCRs1,659185.81,5153841.66,piezometer
HV228_WCRs1,663253.2,5149199.53,piezometer
HV234_WCRs2,669375.43,5138969.81,piezometer
HV240_WCRs1,698441.68,5151707.51,piezometer
HV273_WCRs1,708157.62,5126093.28,piezometer
HV418_WCRs2,672180.66,5131373.39,piezometer
HV433_WCRs1,670512.16,5144734.34,piezometer
HV447_WCRs1,662988.56,5138796.6,piezometer
HV451_WCRs1,667789,5143154.18,piezometer
HX553_WCRs1,654419.12,5151463.25,piezometer
HX566_WCRs1,683080.8,5119365.46,piezometer
HY802_WCRs1,699005.86,5137953.83,piezometer
HY803_WCRs1,681104.07,5125805.54,piezometer
HY804_WCRs1,681683.14,5124929,piezometer
HY805_WCRs1,699560.8,5137944.72,piezometer
HY806_WCRs2,699258.91,5138163.52,piezometer
HY807_WCRs1,684312.25,5136832.25,piezometer
HY808_WCRs1,708168.88,5127949.26,piezometer
HY809_WCRs2,678289.65,5126557.15,piezometer
HY810_WCRs1,681370.68,5125774.06,piezometer
HY811_WCRs1,685421.84,5127886.44,piezometer
HY812_WCRs2,679313.75,5131080.06,piezometer
HY813_WCRs1,705978.49,5139896.84,piezometer
HY819_WCRs1,679701.11,5131893.23,piezometer
HY822_WCRs1,701608.27,5155264.55,piezometer
HY825_WCRs2,685304.47,5141648.56,piezometer
HZ947_WCRs1,653172.75,5168966.49,piezometer
IA326_WCRs1,680592.2,5133746.25,piezometer
IB619_WCRs1,667953.04,5148463.49,piezometer
IB623_WCRs1,659151.23,5155031.19,piezometer
IB648_WCRs1,707581.42,5125958.14,piezometer
IB661_WCRs1,709695.5,5148772.13,piezometer
IB883_WCRs1,650576.71,5144490.35,piezometer
IB887_WCRs1,664784.97,5121987.37,piezometer
IB888_WCRs1,668213.91,5142365.04,piezometer
IB956_WCRs1,665905.72,5148436.79,piezometer
IB980_WCRs1,668953.19,5145540.53,piezometer
IC025_WCRs1,662603.58,5149319.81,piezometer
IC026_WCRs1,667002.83,5156454.8,piezometer
IC708_WCRs1,662302.73,5146524.4,piezometer
IC710_WCRs1,656102.69,5167710.59,piezometer
IC729_WCRs1,658534.51,5158656.83,piezometer
IK591_WCRs1,656359.19,5137812.25,piezometer
IK633_WCRs2,674654.96,5139371.99,piezometer
IQ939_WCRs1,677730.18,5123196.5,piezometer
IQ999_WCRs1,679119.06,5123432.51,piezometer
IW834_WCRs1,678629.62,5123613.01,piezometer
IW910_WCRs1,681194.46,5136541.25,piezometer
JB350_WCRs1,674362.43,5139494.39,piezometer
JB352_WCRs1,659599.52,5160316.88,piezometer
JB353_WCRs1,665203.68,5154020.55,piezometer
